id,name,translation,parent_id
36645,Time factor,Factor tiempo,
36646,Time series,Series temporales,36390
36647,Tin,Estaño,35064
36648,Tin plate,Hojalata,
36650,Titanium,Titanio,35064
36651,Tobacco,Tabaco,34098
36652,Tobacco industry,Industria del tabaco,34537
36653,Togo,Togo,33664
36654,Togolese,Togoleses,
36655,Toilet preparations,Productos de tocador,
36656,Toilets,Retretes,36004
36657,Tokelau,Tokelau,35151
36658,Tolls,Peajes,
36659,Tomatoes,Tomates,32373
36660,Tonga,Tonga,35151
36661,Tongans,Tonganos,
36662,Tonnage,Tonelaje,
36663,Tools,Herramientas,
36664,Top management,Mandos superiores,
36665,Topography,Topografía,33731
36666,Torture,Tortura,35226
36667,Tourism,Turismo,36120
36668,Tourism development,Fomento del turismo,
36669,Tourism infrastructure,Infraestructura del turismo,33058
36670,Tourism policy,Política turística,33067
36671,Tourist areas,Zonas turísticas,
36672,Tourist facilities,Instalaciones turísticas,36669
36675,Town centre,Centro de la ciudad,
36677,Towns,Ciudades,36440
36678,Toxic metals,Metales tóxicos,35064
36679,Toxic substances,Substancias toxicas,32765
36680,Toxic wastes,Desperdicios tóxicos,33849
36681,Toxicity,Toxicidad,
36682,Toxicology,toxicologia,34752
36683,Toxins,Toxinas,35443
36684,Toys,Juguetes,
36685,Tractors,Tractores,31726
36686,Trade,Comercio,
36687,Trade agreements,Convenios comerciales,33025
36688,Trade barriers,Barreras comerciales,
36689,Trade development,Desarrollo del comercio,
36690,Trade fairs,Ferias comerciales,
36691,Trade liberalization,liberalizacion del intercambio,33615
36693,Trade missions,Misiones comerciales,
36694,Trade negotiations,Negociaciones comerciales,34261
36695,Trade opportunities,Oportunidades comerciales,34697
36696,Trade policy,Política comercial internacional,33067
36697,Trade preferences,Preferencias comerciales,33615
36698,Trade promotion,Promoción del comercio,
36701,Trade retaliation,Represalia comercial,
36702,Trade statistics,Estadísticas comerciales,33080
36703,Trade structure,Estructura del comercio internacional,33081
36704,Trade unionism,Sindicalismo,
36705,Trade unions,Sindicatos,
36706,Trade volume,Volumen del comercio,
36707,Trademarks,Marcas registradas,34130
36709,Tradition,Tradición,
36710,Traditional culture,Cultura tradicional,31614
36711,Traditional medicine,Medicina tradicional,35102
36712,Traditional technology,Tecnología tradicional,31876
36713,Traffic,Trafico,
36714,Traffic accidents,Accidentes de transito,35136
36715,Traffic control,Regulación del trafico,
36717,Trainees,Pasantes,
36718,Training,Capacitación,
36719,Training abroad,Capacitación en el extranjero,36724
36720,Training allowances,Becas de formación profesional,
36721,Training assistance,Asistencia en formación profesional,32866
36722,Training by stages,Formación por etapas,36725
36723,Training centres,Centros de capacitación,33122
36724,Training courses,Cursos de capacitación,31613
36725,Training methods,Métodos de capacitación,
36726,Training programmes,Programas de capacitación,
36728,Trains,Trenes,34936
36731,Transfer income,Ingreso por transferencia,
36732,Transfrontier pollution,Contaminación transfronteriza,36627
36733,Transistors,Transistores,33173
36734,Transit,Transito,
36735,Transition from school to work,Transición a la vida profesional,
36736,Translation,Traducción,34169
36737,Translation services,Servicios de traducción,34173
36738,Translators,Traductores,35633
36739,Transnational corporations,Empresas transnacionales,32640
36740,Transnational data flow,Transmisión internacional de datos,32778
36741,Transplants,Trasplantes,34742
36742,Transport,Transporte,
36743,Transport containers,Contenedores,32599
36744,Transport costs,Costos de transporte,35615
36745,Transport economics,Economía del transporte,33089
36746,Transport equipment,Equipo de transporte,35437
36747,Transport infrastructure,Infraestructura del transporte,35381
36749,Transport planning,Planificación del transporte,35623
36750,Transport policy,Política de transporte,33067
36751,Transport statistics,Estadísticas de transporte,33080
36752,Transport workers,Empleados del transporte,35149
36754,Travel,Viajes,
36755,Trawlers,Pesqueros de arrastre,33530
36756,Treasury bonds,Bonos del tesoro,32095
36758,Trees,Arboles,34757
36759,Trends,Tendencias,
36760,Tribes,Tribus,33303
36761,Trinidad and tobago,Trinidad y TABAGO,32251
36762,Triticale,tritical,32310
36764,Tropical crops,Cultivos tropicales,36893
36765,Tropical diseases,Enfermedades tropicales,34791
36766,Tropical forests,Bosques tropicales,34647
36767,Tropical plants,Plantas tropicales,34757
36768,Tropical zone,Zona tropical,32404
36770,Trucks,Camiones,34936
36772,Trust territories,Territorios en fideicomiso,
36773,Trusteeship council,Consejo de administración fiduciaria,36831
36774,Trusts,Fondos en administración fiduciaria,34256
36775,Trypanosomiasis,tripanosomiasis,35271
36776,Tuberculosis,Tuberculosis,34153
36777,Tundra,Tundra,36401
36778,Tungsten,Tungsteno,35064
36779,Tungus languages,Lenguas TUNGUS,31805
36780,Tunisia,Túnez,31886
36781,Tunisians,Tunecinos,
36782,Tunnels,Túneles,36747
36783,Turbines,Turbinas,36397
36784,Turkey,Turquía,34760
36785,Turkish language,Lengua turca,31805
36786,Turks,Turcos,
36787,Turks and caicos islands,Islas turcas y caicos,32251
36788,Turnaround migration,Migración urbana-rural,34235
36789,Turnover,Monto de ventas,
36790,Tuvalu,Tuvalu,35151
36791,Typhoid,Tifoidea,34153
36793,Typhus,Tifus,35906
36795,Tyres,Neumáticos,
36796,Udeac,UAEAC,31683
36797,Uganda,Uganda,33004
36798,Ugandans,Ugandeses,
36799,Ukrainian language,Lengua ucraniana,36195
36800,Ukrainian ssr,RSS de ucrania,33009
36801,Ukrainians,Ucranios,
36802,Un,Naciones unidas,36808
36804,Un general assembly,Asamblea general de la ONU,36831
36805,Un secretariat,Secretariado de la ONU,36831
36806,Un security council,Consejo de seguridad de la ONU,36831
36808,Un system,Sistema de las naciones unidas,34231
36809,Unbis,UNBIS,34177
36810,Uncertainty,Incertidumbre,
36811,Uncrd,CNUDR,35856
36812,Unctad,UNCTAD,36831
36814,Underdevelopment,Subdesarrollo,33030
36815,Underemployment,subempleo,
36816,Undergraduates,Universitarios no diplomados,32445
36818,Underground railways,Metros,35773
36819,Undp,PNUD,36831
36820,Unemployed,Desempleados,
36821,Unemployment,Desempleo,36246
36824,Unemployment insurance,Seguro de desempleo,36255
36825,Unep,PNUMA,36831
36826,Unesco,UNESCO,36359
36827,Unfair competition,Competencia desleal,32516
36828,Unfpa,FNUAP,36831
36829,Unhcr,ACNUR,36831
36830,Unicef,UNICEF,36831
36831,Unido,ONUDI,36829
36833,Unisist,unisist,34177
36834,Unitar,UNITAR,35856
36835,United arab emirates,Emiratos árabes unidos,31887
36836,United kingdom,Reino unido,37014
36837,United states,Estados unidos,35080
36839,United states virgin islands,Islas vírgenes de los estados unidos,32251
36840,Universal bibliographic control,Control bibliográfico universal,
36841,Universities,Universidades,33895
36842,University buildings,Edificios universitarios,33108
36843,University degrees,Títulos universitarios,35144
36844,Unmarried persons,Personas no casadas,
36845,Unpublished documents,Documentos inéditos,35167
36846,Unrisd,UNRISD,35856
36847,Unrwa,OOPS,
36848,Unskilled workers,Trabajadores no calificados,34145
36849,Upper class,Clase alta,36220
36851,Upu,Unión postal universal,36359
36852,Uralic languages,Lenguas uralicas,33311
36853,Uranium,Uranio,35064
36854,Urban areas,Zonas urbanas,33973
36855,Urban attraction,Atracción urbana,
36856,Urban communities,Comunidades urbanas,35943
36857,Urban concentration,Concentracion urbana,
36858,Urban development,Desarrollo urbano,
36859,Urban economy,Economía urbana,
36860,Urban environment,Medio urbano,36227
36861,Urban housing,Vivienda urbana,35952
36862,Urban land,Predios urbanos,32817
36863,Urban planning,Planificación urbana,36749
36864,Urban plans,Planes urbanos,32875
36865,Urban policy,Política urbana,
36866,Urban population,Población urbana,36036
36867,Urban renewal,Renovación urbana,36863
36868,Urban sociology,Sociología urbana,35957
36869,Urban traffic,Trafico urbano,36714
36870,Urban transport,Transporte urbano,35715
36871,Urban youth,Juventud urbana,35961
36873,Urban-urban migration,Migración urbana-urbana,34235
36874,Urbanism,Urbanismo,
36875,Urbanization,Urbanización,
36876,Urea,Urea,
36877,Urogenital system,Sistema urogenital,
36878,Uruguay,Uruguay,34472
36879,Uruguayans,Uruguayos,
36880,Ussr,URSS,33009
36882,Vaccination,Vacunación,34040
36883,Vaccines,Vacunas,34756
36884,Valleys,Valles,34444
36885,Value added,Valor agregado,
36886,Value added tax,Impuesto al valor agregado,32596
36887,Value systems,Sistemas de valores,
36888,Vanadium,Vanadio,35064
36889,Vanuatu,Vanuatu,35151
36890,Variable costs,Costos variables,35615
36891,Vasectomy,vasectomia,36131
36893,Vegetable crops,Cultivos de hortalizas,33561
36894,Vegetable oils,Aceites vegetales,35188
36895,Vegetables,Hortalizas,35322
36896,Vegetation,Vegetación,
36897,Vehicles,Vehículos,34730
36898,Vendors,Vendedores,36120
36899,Venereal diseases,Enfermedades venéreas,34153
36900,Venezuela,Venezuela,31829
36901,Venezuelans,Venezolanos,
36902,Venture capital,Capital de riesgo,34092
36903,Vernacular languages,Lenguas vernáculas,33739
36904,Vertical integration,Integración vertical,33059
36905,Veterinarians,Médicos veterinarios,34750
36906,Veterinary medicine,Medicina veterinaria,36711
36907,Victims,Victimas,
36908,Video cassettes,Videocasetes,32269
36909,Video recorders,Magnetoscopios,
36910,Video recordings,Grabaciones de video,34707
36911,Viet nam,VIET NAM,36328
36912,Vietnamese,Vietnamitas,
36913,Vietnamese language,Lengua vietnamita,36620
36914,Villages,Aldeas,35942
36915,Violence,Violencia,
36916,Virology,virologia,34817
36917,Viruses,Virus,34824
36918,Visual arts,Artes visuales,35319
36919,Vital statistics,Estadísticas vitales,32835
36920,Vitamin deficiency,Carencia vitaminica,32812
36921,Vitamins,Vitaminas,35119
36922,Viticulture,Viticultura,33673
36924,Vocational education,Enseñanza profesional,33139
36925,Vocational guidance,Orientación profesional,
36926,Vocational rehabilitation,readaptacion profesional,35823
36927,Vocational schools,Escuelas profesionales,35117
36928,Vocational training,Formación profesional,
36929,Volcanic eruptions,Erupciones volcánicas,34992
36930,Volume,Volumen,35383
36931,Voluntary organizations,Organizaciones voluntarias,
36932,Voluntary services,Servicios voluntarios,
36933,Volunteers,Voluntarios,
36934,Voting,Votación,35464
36935,Vulcanology,vulcanologia,33733
36936,Vulnerable groups,Grupos vulnerables,
36937,Wage determination,Determinación del salario,
36938,Wage earners,Asalariados,31980
36939,Wage incentives,Incentivos salariales,33466
36940,Wage payment systems,Sistemas de remuneración,
36941,Wage policy,Política salarial,34062
36942,Wage rate,Tasa del salario,
36943,Wage scale,Escala de salarios,
36944,Wages,Salarios,34585
36945,War,Guerra,36222
36946,War crimes,Crímenes de guerra,35226
36947,Warda,ADRAO,31683
36948,Warehouses,Almacenes,
36949,Warm season,Estación cálida,36074
36950,Warning devices,Sistemas de alarma,
36951,Wastage,Despilfarro,
36952,Waste disposal,Eliminación de desperdicios,36953
36953,Waste management,Administración de desperdicios,36969
36955,Waste recycling,Reciclaje de desperdicios,35798
36956,Waste treatment,Tratamiento de desperdicios,36953
36957,Waste utilization,Utilización de desperdicios,35888
36958,Waste waters,Aguas residuales,34144
36959,Wastes,Desperdicios,36970
36960,Watchmaking industry,Industria relojera,34210
36961,Water,Agua,35838
36962,Water balance,Balance hídrico,33999
36963,Water buffaloes,Búfalos de agua,32113
36964,Water chemistry,Química del agua,35221
36965,Water conservation,Conservación del agua,35879
36966,Water consumption,Consumo de agua,35591
36967,Water distribution,Distribución del agua,36969
36968,Water law,Derechos sobre las aguas,35703
36969,Water management,Ordenamiento de las aguas,36033
36970,Water pollutants,Contaminantes del agua,31777
36971,Water pollution,Contaminación del agua,36627
36972,Water power,Energía hidráulica,33227
36973,Water quality,Calidad del agua,33269
36974,Water requirements,Necesidades de recursos hídricos,32019
36975,Water resources,Recursos hídricos,36136
36976,Water reuse,Reutilización del agua,36955
36977,Water shortage,Escasez de agua,36974
36978,Water storage,Almacenamiento de agua,32777
36979,Water supply,Abastecimiento de agua,34911
36980,Water treatment,Tratamiento del agua,33259
36981,Water utilization,Utilización del agua,35888
36982,Water-borne diseases,Enfermedades transmitidas por agua,36765
36983,Waterways,Vías navegables,
36984,Wax,Cera,31846
36985,Wcc,Consejo mundial de iglesias,35066
36986,Wcl,Confederación mundial del trabajo,35066
36987,Wealth,Riqueza,
36988,Wealth distribution,Distribución de la riqueza,
36989,Weapon procurement,Compra de armas,33767
36990,Weapons,Armas,
36991,Weather,Condiciones atmosféricas,
36992,Weather control,Control meteorológico,33259
36993,Weather forecasts,Pronósticos meteorológicos,33051
36996,Weaving,Tejido,33837
36997,Weed control,Lucha contra las malezas,
36998,Weeds,Malezas,34757
36999,Weekly publications,Semanarios,35321
37000,Weekly rest,Descanso semanal,35893
37001,Weight,Peso,35383
37002,Weights and measures,Pesas y medidas,
37003,Welding,Soldadura,34600
37004,Welfare economics,Economía del bienestar,33089
37007,Well drilling,Perforación de pozos,32973
37008,Wells,Pozos,33989
37009,West,Oeste,
37010,West africa,África occidental,31680
37011,West indians,Antillanos,
37013,Western asia,Asía occidental,32284
37014,Western europe,Europa occidental,34080
37016,Wetlands,Tierras pantanosas,36608
37017,Weu,Unión de Europa occidental,33318
37018,Wfp,PMA,33403
37019,Wftu,Federación sindical mundial,35066
37020,Wheat,Trigo,32310
37021,Whites,Blancos,
37022,Who,Organización mundial de la salud,36359
37023,Wholesale marketing,Venta al por mayor,34697
37024,Wholesale prices,Precios al por mayor,34122
37025,Wholesale trade,Comercio mayorista,32941
37026,Wild animals,Animales salvajes,32953
37027,Wild plants,Plantas silvestres,34757
37028,Wildcat strikes,Huelgas ilegales,36420
37030,Wind,Viento,35838
37031,Wind energy,Energía eólica,33227
37032,Windmills,Molinos de viento,
37034,Wine,Vino,35059
37035,Wine industry,Industria vitivinicola,32047
37036,Wipo,OMPI,36359
37037,Wire,Alambre,34795
37039,Wmo,Organización meteorológica mundial,36359
37040,Women,Mujeres,
37041,Women workers,Trabajadoras,35959
37042,Women's organizations,Organizaciones femeninas,
37043,Women's participation,Participación de la mujer,36243
